|                                                                                                                                                                                                                                                                                  | LO_REVENUE    |
+----------------------------------------------------+---------------------------------------------------------+----------------------------------------------------+---------------------------------------------------------+----------------------------------------------------+---------------+
| <http://lod2.eu/schemas/rdfh#lo_custkeyRegionASIA> | <http://lod2.eu/schemas/rdfh#lo_custkeyNationCHINA>     | <http://lod2.eu/schemas/rdfh#lo_suppkeyRegionASIA> | <http://lod2.eu/schemas/rdfh#lo_suppkeyNationCHINA>     | <http://lod2.eu/schemas/rdfh#lo_orderdateYear1992> | 6.993.698.318 |
|                                                    |                                                         |                                                    |                                                         | <http://lod2.eu/schemas/rdfh#lo_orderdateYear1993> | 6.362.311.531 |
|                                                    |                                                         |                                                    |                                                         | <http://lod2.eu/schemas/rdfh#lo_orderdateYear1994> | 6.241.694.705 |
|                                                    |                                                         |                                                    |                                                         | <http://lod2.eu/schemas/rdfh#lo_orderdateYear1995> | 6.402.770.330 |
|                                                    |                                                         |                                                    |                                                         | <http://lod2.eu/schemas/rdfh#lo_orderdateYear1996> | 6.593.957.633 |
|                                                    |                                                         |                                                    |                                                         | <http://lod2.eu/schemas/rdfh#lo_orderdateYear1997> | 6.049.371.551 |
|                                                    |                                                         |                                                    | <http://lod2.eu/schemas/rdfh#lo_suppkeyNationVIETNAM>   | <http://lod2.eu/schemas/rdfh#lo_orderdateYear1992> | 5.533.781.932 |
|                                                    |                                                         |                                                    |                                                         | <http://lod2.eu/schemas/rdfh#lo_orderdateYear1993> | 5.966.163.310 |
|                                                    |                                                         |                                                    |                                                         | <http://lod2.eu/schemas/rdfh#lo_orderdateYear1994> | 6.129.500.774 |
|                                                    |                                                         |                                                    |                                                         | <http://lod2.eu/schemas/rdfh#lo_orderdateYear1995> | 5.725.705.598 |
|                                                    |                                                         |                                                    |                                                         | <http://lod2.eu/schemas/rdfh#lo_orderdateYear1996> | 5.712.678.496 |
|                                                    |                                                         |                                                    |                                                         | <http://lod2.eu/schemas/rdfh#lo_orderdateYear1997> | 5.684.084.530 |
|                                                    | <http://lod2.eu/schemas/rdfh#lo_custkeyNationINDIA>     | <http://lod2.eu/schemas/rdfh#lo_suppkeyRegionASIA> | <http://lod2.eu/schemas/rdfh#lo_suppkeyNationCHINA>     | <http://lod2.eu/schemas/rdfh#lo_orderdateYear1992> | 6.042.413.554 |
|                                                    |                                                         |                                                    |                                                         | <http://lod2.eu/schemas/rdfh#lo_orderdateYear1993> | 6.029.996.234 |
|                                                    |                                                         |                                                    |                                                         | <http://lod2.eu/schemas/rdfh#lo_orderdateYear1994> | 6.049.481.526 |
|                                                    |                                                         |                                                    |                                                         | <http://lod2.eu/schemas/rdfh#lo_orderdateYear1995> | 6.129.389.100 |
|                                                    |                                                         |                                                    |                                                         | <http://lod2.eu/schemas/rdfh#lo_orderdateYear1996> | 6.213.798.004 |
|                                                    |                                                         |                                                    |                                                         | <http://lod2.eu/schemas/rdfh#lo_orderdateYear1997> | 5.939.043.805 |
|                                                    |                                                         |                                                    | <http://lod2.eu/schemas/rdfh#lo_suppkeyNationINDIA>     | <http://lod2.eu/schemas/rdfh#lo_orderdateYear1992> | 5.184.993.226 |
|                                                    |                                                         |                                                    |                                                         | <http://lod2.eu/schemas/rdfh#lo_orderdateYear1993> | 5.415.341.756 |
|                                                    |                                                         |                                                    |                                                         | <http://lod2.eu/schemas/rdfh#lo_orderdateYear1994> | 5.294.506.383 |
|                                                    |                                                         |                                                    |                                                         | <http://lod2.eu/schemas/rdfh#lo_orderdateYear1995> | 5.404.068.459 |
|                                                    |                                                         |                                                    |                                                         | <http://lod2.eu/schemas/rdfh#lo_orderdateYear1996> | 5.574.761.470 |
|                                                    |                                                         |                                                    |                                                         | <http://lod2.eu/schemas/rdfh#lo_orderdateYear1997> | 5.827.788.535 |
|                                                    |                                                         |                                                    | <http://lod2.eu/schemas/rdfh#lo_suppkeyNationINDONESIA> | <http://lod2.eu/schemas/rdfh#lo_orderdateYear1992> | 5.984.057.641 |
|                                                    |                                                         |                                                    |                                                         | <http://lod2.eu/schemas/rdfh#lo_orderdateYear1993> | 6.081.773.051 |
|                                                    |                                                         |                                                    |                                                         | <http://lod2.eu/schemas/rdfh#lo_orderdateYear1994> | 6.225.060.895 |
|                                                    |                                                         |                                                    |                                                         | <http://lod2.eu/schemas/rdfh#lo_orderdateYear1995> | 6.058.072.540 |
|                                                    |                                                         |                                                    |                                                         | <http://lod2.eu/schemas/rdfh#lo_orderdateYear1996> | 6.204.273.577 |
|                                                    |                                                         |                                                    |                                                         | <http://lod2.eu/schemas/rdfh#lo_orderdateYear1997> | 6.319.630.787 |
|                                                    |                                                         |                                                    | <http://lod2.eu/schemas/rdfh#lo_suppkeyNationJAPAN>     | <http://lod2.eu/schemas/rdfh#lo_orderdateYear1992> | 5.492.002.236 |
|                                                    |                                                         |                                                    |                                                         | <http://lod2.eu/schemas/rdfh#lo_orderdateYear1993> | 5.907.688.872 |
|                                                    |                                                         |                                                    |                                                         | <http://lod2.eu/schemas/rdfh#lo_orderdateYear1994> | 5.633.646.559 |
|                                                    |                                                         |                                                    |                                                         | <http://lod2.eu/schemas/rdfh#lo_orderdateYear1995> | 5.406.009.282 |
|                                                    |                                                         |                                                    |                                                         | <http://lod2.eu/schemas/rdfh#lo_orderdateYear1996> | 5.442.270.720 |
|                                                    |                                                         |                                                    |                                                         | <http://lod2.eu/schemas/rdfh#lo_orderdateYear1997> | 5.861.625.473 |
|                                                    |                                                         |                                                    | <http://lod2.eu/schemas/rdfh#lo_suppkeyNationVIETNAM>   | <http://lod2.eu/schemas/rdfh#lo_orderdateYear1992> | 5.262.842.216 |
|                                                    |                                                         |                                                    |                                                         | <http://lod2.eu/schemas/rdfh#lo_orderdateYear1993> | 5.458.883.250 |
|                                                    |                                                         |                                                    |                                                         | <http://lod2.eu/schemas/rdfh#lo_orderdateYear1994> | 5.314.593.349 |
|                                                    |                                                         |                                                    |                                                         | <http://lod2.eu/schemas/rdfh#lo_orderdateYear1995> | 4.969.010.181 |
|                                                    |                                                         |                                                    |                                                         | <http://lod2.eu/schemas/rdfh#lo_orderdateYear1996> | 5.327.555.523 |
|                                                    |                                                         |                                                    |                                                         | <http://lod2.eu/schemas/rdfh#lo_orderdateYear1997> | 5.263.197.238 |
|                                                    | <http://lod2.eu/schemas/rdfh#lo_custkeyNationINDONESIA> | <http://lod2.eu/schemas/rdfh#lo_suppkeyRegionASIA> | <http://lod2.eu/schemas/rdfh#lo_suppkeyNationCHINA>     | <http://lod2.eu/schemas/rdfh#lo_orderdateYear1992> | 6.263.726.671 |
|                                                    |                                                         |                                                    |                                                         | <http://lod2.eu/schemas/rdfh#lo_orderdateYear1993> | 6.261.875.813 |
|                                                    |                                                         |                                                    |                                                         | <http://lod2.eu/schemas/rdfh#lo_orderdateYear1994> | 6.582.099.935 |
|                                                    |                                                         |                                                    |                                                         | <http://lod2.eu/schemas/rdfh#lo_orderdateYear1995> | 6.639.156.860 |
|                                                    |                                                         |                                                    |                                                         | <http://lod2.eu/schemas/rdfh#lo_orderdateYear1996> | 6.773.120.986 |
|                                                    |                                                         |                                                    |                                                         | <http://lod2.eu/schemas/rdfh#lo_orderdateYear1997> | 6.161.959.429 |
|                                                    |                                                         |                                                    | <http://lod2.eu/schemas/rdfh#lo_suppkeyNationINDIA>     | <http://lod2.eu/schemas/rdfh#lo_orderdateYear1992> | 5.562.289.294 |
|                                                    |                                                         |                                                    |                                                         | <http://lod2.eu/schemas/rdfh#lo_orderdateYear1993> | 6.135.672.939 |
|                                                    |                                                         |                                                    |                                                         | <http://lod2.eu/schemas/rdfh#lo_orderdateYear1994> | 6.133.596.433 |
|                                                    |                                                         |                                                    |                                                         | <http://lod2.eu/schemas/rdfh#lo_orderdateYear1995> | 5.940.062.133 |
|                                                    |                                                         |                                                    |                                                         | <http://lod2.eu/schemas/rdfh#lo_orderdateYear1996> | 6.218.365.051 |
|                                                    |                                                         |                                                    |                                                         | <http://lod2.eu/schemas/rdfh#lo_orderdateYear1997> | 6.290.692.410 |
|                                                    |                                                         |                                                    | <http://lod2.eu/schemas/rdfh#lo_suppkeyNationINDONESIA> | <http://lod2.eu/schemas/rdfh#lo_orderdateYear1992> | 6.476.338.867 |
|                                                    |                                                         |                                                    |                                                         | <http://lod2.eu/schemas/rdfh#lo_orderdateYear1993> | 6.578.610.448 |
|                                                    |                                                         |                                                    |                                                         | <http://lod2.eu/schemas/rdfh#lo_orderdateYear1994> | 6.469.813.095 |
|                                                    |                                                         |                                                    |                                                         | <http://lod2.eu/schemas/rdfh#lo_orderdateYear1995> | 6.675.283.018 |
|                                                    |                                                         |                                                    |                                                         | <http://lod2.eu/schemas/rdfh#lo_orderdateYear1996> | 6.736.222.625 |
|                                                    |                                                         |                                                    |                                                         | <http://lod2.eu/schemas/rdfh#lo_orderdateYear1997> | 6.199.382.122 |
|                                                    |                                                         |                                                    | <http://lod2.eu/schemas/rdfh#lo_suppkeyNationJAPAN>     | <http://lod2.eu/schemas/rdfh#lo_orderdateYear1992> | 5.991.275.371 |
|                                                    |                                                         |                                                    |                                                         | <http://lod2.eu/schemas/rdfh#lo_orderdateYear1993> | 5.996.696.323 |
|                                                    |                                                         |                                                    |                                                         | <http://lod2.eu/schemas/rdfh#lo_orderdateYear1994> | 6.353.076.236 |
|                                                    |                                                         |                                                    |                                                         | <http://lod2.eu/schemas/rdfh#lo_orderdateYear1995> | 6.109.042.212 |
|                                                    |                                                         |                                                    |                                                         | <http://lod2.eu/schemas/rdfh#lo_orderdateYear1996> | 5.994.025.942 |
|                                                    |                                                         |                                                    |                                                         | <http://lod2.eu/schemas/rdfh#lo_orderdateYear1997> | 6.028.468.460 |
|                                                    |                                                         |                                                    | <http://lod2.eu/schemas/rdfh#lo_suppkeyNationVIETNAM>   | <http://lod2.eu/schemas/rdfh#lo_orderdateYear1992> | 5.683.439.519 |
|                                                    |                                                         |                                                    |                                                         | <http://lod2.eu/schemas/rdfh#lo_orderdateYear1993> | 5.893.719.233 |
|                                                    |                                                         |                                                    |                                                         | <http://lod2.eu/schemas/rdfh#lo_orderdateYear1994> | 5.593.457.395 |
|                                                    |                                                         |                                                    |                                                         | <http://lod2.eu/schemas/rdfh#lo_orderdateYear1995> | 5.602.056.233 |
|                                                    |                                                         |                                                    |                                                         | <http://lod2.eu/schemas/rdfh#lo_orderdateYear1996> | 5.630.134.780 |
|                                                    |                                                         |                                                    |                                                         | <http://lod2.eu/schemas/rdfh#lo_orderdateYear1997> | 5.328.679.111 |
|                                                    | <http://lod2.eu/schemas/rdfh#lo_custkeyNationJAPAN>     | <http://lod2.eu/schemas/rdfh#lo_suppkeyRegionASIA> | <http://lod2.eu/schemas/rdfh#lo_suppkeyNationCHINA>     | <http://lod2.eu/schemas/rdfh#lo_orderdateYear1992> | 5.943.100.486 |
|                                                    |                                                         |                                                    |                                                         | <http://lod2.eu/schemas/rdfh#lo_orderdateYear1993> | 6.228.795.359 |
|                                                    |                                                         |                                                    |                                                         | <http://lod2.eu/schemas/rdfh#lo_orderdateYear1994> | 5.888.016.059 |
|                                                    |                                                         |                                                    |                                                         | <http://lod2.eu/schemas/rdfh#lo_orderdateYear1995> | 6.417.728.319 |
|                                                    |                                                         |                                                    |                                                         | <http://lod2.eu/schemas/rdfh#lo_orderdateYear1996> | 6.023.242.208 |
|                                                    |                                                         |                                                    |                                                         | <http://lod2.eu/schemas/rdfh#lo_orderdateYear1997> | 6.270.648.094 |
|                                                    |                                                         |                                                    | <http://lod2.eu/schemas/rdfh#lo_suppkeyNationINDIA>     | <http://lod2.eu/schemas/rdfh#lo_orderdateYear1992> | 5.427.502.315 |
|                                                    |                                                         |                                                    |                                                         | <http://lod2.eu/schemas/rdfh#lo_orderdateYear1993> | 5.399.682.863 |
|                                                    |                                                         |                                                    |                                                         | <http://lod2.eu/schemas/rdfh#lo_orderdateYear1994> | 5.780.451.220 |
|                                                    |                                                         |                                                    |                                                         | <http://lod2.eu/schemas/rdfh#lo_orderdateYear1995> | 5.834.532.941 |
|                                                    |                                                         |                                                    |                                                         | <http://lod2.eu/schemas/rdfh#lo_orderdateYear1996> | 5.905.728.415 |
|                                                    |                                                         |                                                    |                                                         | <http://lod2.eu/schemas/rdfh#lo_orderdateYear1997> | 5.646.336.182 |
|                                                    |                                                         |                                                    | <http://lod2.eu/schemas/rdfh#lo_suppkeyNationINDONESIA> | <http://lod2.eu/schemas/rdfh#lo_orderdateYear1992> | 5.677.180.135 |
|                                                    |                                                         |                                                    |                                                         | <http://lod2.eu/schemas/rdfh#lo_orderdateYear1993> | 5.791.119.802 |
|                                                    |                                                         |                                                    |                                                         | <http://lod2.eu/schemas/rdfh#lo_orderdateYear1994> | 6.081.189.996 |
|                                                    |                                                         |                                                    |                                                         | <http://lod2.eu/schemas/rdfh#lo_orderdateYear1995> | 5.885.243.940 |
|                                                    |                                                         |                                                    |                                                         | <http://lod2.eu/schemas/rdfh#lo_orderdateYear1996> | 5.788.911.268 |
|                                                    |                                                         |                                                    |                                                         | <http://lod2.eu/schemas/rdfh#lo_orderdateYear1997> | 5.856.700.954 |
|                                                    |                                                         |                                                    | <http://lod2.eu/schemas/rdfh#lo_suppkeyNationJAPAN>     | <http://lod2.eu/schemas/rdfh#lo_orderdateYear1992> | 5.762.973.504 |
|                                                    |                                                         |                                                    |                                                         | <http://lod2.eu/schemas/rdfh#lo_orderdateYear1993> | 5.835.968.581 |
|                                                    |                                                         |                                                    |                                                         | <http://lod2.eu/schemas/rdfh#lo_orderdateYear1994> | 5.525.428.328 |
|                                                    |                                                         |                                                    |                                                         | <http://lod2.eu/schemas/rdfh#lo_orderdateYear1995> | 5.822.761.485 |
|                                                    |                                                         |                                                    |                                                         | <http://lod2.eu/schemas/rdfh#lo_orderdateYear1996> | 5.545.736.542 |
|                                                    |                                                         |                                                    |                                                         | <http://lod2.eu/schemas/rdfh#lo_orderdateYear1997> | 5.816.703.386 |
|                                                    |                                                         |                                                    | <http://lod2.eu/schemas/rdfh#lo_suppkeyNationVIETNAM>   | <http://lod2.eu/schemas/rdfh#lo_orderdateYear1992> | 5.419.707.966 |
|                                                    |                                                         |                                                    |                                                         | <http://lod2.eu/schemas/rdfh#lo_orderdateYear1993> | 5.288.167.390 |
|                                                    |                                                         |                                                    |                                                         | <http://lod2.eu/schemas/rdfh#lo_orderdateYear1994> | 4.927.095.439 |
|                                                    |                                                         |                                                    |                                                         | <http://lod2.eu/schemas/rdfh#lo_orderdateYear1995> | 5.348.368.129 |
|                                                    |                                                         |                                                    |                                                         | <http://lod2.eu/schemas/rdfh#lo_orderdateYear1996> | 5.391.136.046 |
|                                                    |                                                         |                                                    |                                                         | <http://lod2.eu/schemas/rdfh#lo_orderdateYear1997> | 5.592.995.129 |
|                                                    | <http://lod2.eu/schemas/rdfh#lo_custkeyNationVIETNAM>   | <http://lod2.eu/schemas/rdfh#lo_suppkeyRegionASIA> | <http://lod2.eu/schemas/rdfh#lo_suppkeyNationCHINA>     | <http://lod2.eu/schemas/rdfh#lo_orderdateYear1992> | 6.446.283.645 |
|                                                    |                                                         |                                                    |                                                         | <http://lod2.eu/schemas/rdfh#lo_orderdateYear1993> | 6.124.826.492 |
|                                                    |                                                         |                                                    |                                                         | <http://lod2.eu/schemas/rdfh#lo_orderdateYear1994> | 6.722.912.149 |
|                                                    |                                                         |                                                    |                                                         | <http://lod2.eu/schemas/rdfh#lo_orderdateYear1995> | 6.382.522.277 |
|                                                    |                                                         |                                                    |                                                         | <http://lod2.eu/schemas/rdfh#lo_orderdateYear1996> | 6.473.125.403 |
|                                                    |                                                         |                                                    |                                                         | <http://lod2.eu/schemas/rdfh#lo_orderdateYear1997> | 6.419.058.414 |
|                                                    |                                                         |                                                    | <http://lod2.eu/schemas/rdfh#lo_suppkeyNationINDIA>     | <http://lod2.eu/schemas/rdfh#lo_orderdateYear1992> | 5.717.924.155 |
|                                                    |                                                         |                                                    |                                                         | <http://lod2.eu/schemas/rdfh#lo_orderdateYear1993> | 5.710.014.463 |
|                                                    |                                                         |                                                    |                                                         | <http://lod2.eu/schemas/rdfh#lo_orderdateYear1994> | 5.911.474.268 |
|                                                    |                                                         |                                                    |                                                         | <http://lod2.eu/schemas/rdfh#lo_orderdateYear1995> | 5.874.909.487 |
|                                                    |                                                         |                                                    |                                                         | <http://lod2.eu/schemas/rdfh#lo_orderdateYear1996> | 5.788.143.050 |
|                                                    |                                                         |                                                    |                                                         | <http://lod2.eu/schemas/rdfh#lo_orderdateYear1997> | 5.690.873.534 |
|                                                    |                                                         |                                                    | <http://lod2.eu/schemas/rdfh#lo_suppkeyNationINDONESIA> | <http://lod2.eu/schemas/rdfh#lo_orderdateYear1992> | 6.357.158.496 |
|                                                    |                                                         |                                                    |                                                         | <http://lod2.eu/schemas/rdfh#lo_orderdateYear1993> | 6.442.772.140 |
|                                                    |                                                         |                                                    |                                                         | <http://lod2.eu/schemas/rdfh#lo_orderdateYear1994> | 6.400.210.978 |
|                                                    |                                                         |                                                    |                                                         | <http://lod2.eu/schemas/rdfh#lo_orderdateYear1995> | 6.505.309.291 |
|                                                    |                                                         |                                                    |                                                         | <http://lod2.eu/schemas/rdfh#lo_orderdateYear1996> | 6.105.693.707 |
|                                                    |                                                         |                                                    |                                                         | <http://lod2.eu/schemas/rdfh#lo_orderdateYear1997> | 6.690.839.665 |
|                                                    |                                                         |                                                    | <http://lod2.eu/schemas/rdfh#lo_suppkeyNationJAPAN>     | <http://lod2.eu/schemas/rdfh#lo_orderdateYear1992> | 5.797.445.768 |
|                                                    |                                                         |                                                    |                                                         | <http://lod2.eu/schemas/rdfh#lo_orderdateYear1993> | 6.366.416.630 |
|                                                    |                                                         |                                                    |                                                         | <http://lod2.eu/schemas/rdfh#lo_orderdateYear1994> | 6.223.372.394 |
|                                                    |                                                         |                                                    |                                                         | <http://lod2.eu/schemas/rdfh#lo_orderdateYear1995> | 5.992.599.086 |
|                                                    |                                                         |                                                    |                                                         | <http://lod2.eu/schemas/rdfh#lo_orderdateYear1996> | 6.325.326.115 |
|                                                    |                                                         |                                                    |                                                         | <http://lod2.eu/schemas/rdfh#lo_orderdateYear1997> | 6.104.496.228 |
|                                                    |                                                         |                                                    | <http://lod2.eu/schemas/rdfh#lo_suppkeyNationVIETNAM>   | <http://lod2.eu/schemas/rdfh#lo_orderdateYear1992> | 5.330.045.178 |
|                                                    |                                                         |                                                    |                                                         | <http://lod2.eu/schemas/rdfh#lo_orderdateYear1993> | 5.360.555.478 |
|                                                    |                                                         |                                                    |                                                         | <http://lod2.eu/schemas/rdfh#lo_orderdateYear1994> | 5.449.332.215 |
|                                                    |                                                         |                                                    |                                                         | <http://lod2.eu/schemas/rdfh#lo_orderdateYear1995> | 5.719.571.256 |
|                                                    |                                                         |                                                    |                                                         | <http://lod2.eu/schemas/rdfh#lo_orderdateYear1996> | 5.491.501.530 |
|                                                    |                                                         |                                                    |                                                         | <http://lod2.eu/schemas/rdfh#lo_orderdateYear1997> | 5.371.389.290 |
Execution Time: 1411

